item_key,merchant,web_categories,l1,l2,l3,gender,primary_fop,sub_sport,gmv,apparel_rn,gender_rn,fop_rn
kids_foot_locker_clothing_jackets_jackets_nike_nike windrunner hd jacket - boys' grade school,kids_foot_locker,clothing > jackets > jackets,Apparel,Jackets & Outerwear,null,Men's,soccer,null,1863909.0,1,48,2
abercrombie_and_fitch_women's_clearance_sleep_next_to_naked_scoopneck_bralette_abercrombie & fitch_next to naked scoopneck bralette,abercrombie_and_fitch,women's > clearance > sleep > next_to_naked_scoopneck_bralette,Apparel,Bras,null,Women's,training,null,575525.0,2,299,216
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's shoes_skechers_skechers men's summits high range hands free slip-in",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's shoes",Apparel,Bottoms,Other Bottoms,Men's,training,null,2.3480621E7,2,35,27
academy_sports_men's_men's shoes + boots_men's cleats_men's baseball cleats_new balance_new balance men's fuelcell 4040 v7 turf trainer baseball cleats,academy_sports,men's > men's shoes + boots > men's cleats > men's baseball cleats,Footwear,null,null,Men's,tennis,training_other,468262.0,300,709,2
nordstrom_men's shoes_ecco_mens btr s:city tray slip on vene,nordstrom,men's shoes,Footwear,null,null,Men's,basketball,basketball_other,165705.0,1482,1459,2
"costco_clothing, luggage & handbags_pacific trail_pacific trail short",costco,"clothing, luggage & handbags",Apparel,Bottoms,Shorts,Unisex/Undefined,null,null,6089863.0,2,61,18
scheels_trainer alpha 200/tt15x b,scheels,,Footwear,null,null,Unisex/Undefined,basketball,outdoor_soccer,1276095.0,40,43,2
academy_sports_sports_basketball_basketball shoes_nike_nike men's kyrie flytrap ii basketball shoes,academy_sports,sports > basketball > basketball shoes,Footwear,null,null,Men's,basketball,signature_basketball,1.5424294E7,5,18,1
scheels_wader freestone stft-l/da,scheels,,Footwear,null,null,Unisex/Undefined,pickleball,outdoor_soccer,201208.0,229,533,1
foot_locker_shoes_casual sneakers_casual basketball sneakers_nike_nike dunk low - boys' grade school,foot_locker,shoes > casual sneakers > casual basketball sneakers,Footwear,null,null,Kids,basketball,performance_basketball,1.3723138E7,29,21,2
nordstrom_shoes_booties_torgeis_yng wms sh: bo bootie,nordstrom,shoes > booties,Footwear,null,null,Women's,pickleball,outdoor_soccer,141593.0,1758,3256,1
"lululemon_women's clothes_pants_lululemon_softstreme high-rise pant *short, bone",lululemon,women's clothes > pants,Apparel,Bottoms,Pants,Women's,softball,null,1666794.0,143,445,2
kohls_boys_0-8_nike_baby boy nike tricot zip jacket & pants track set,kohls,boys > 0-8,Apparel,Track Suits,null,Men's,cheer_dance,null,2081215.0,2,411,75
"lululemon_men's clothes_underwear_lululemon_always in motion boxer 5"" *7 pack",lululemon,men's clothes > underwear,Apparel,Underwear,null,Men's,training,null,8563066.0,2,34,53
champs_sports_shoes_casual sneakers_casual sneakers_brooks_brooks launch 11 - women's,champs_sports,shoes > casual sneakers > casual sneakers,Apparel,Other Apparel,null,Women's,golf,null,307534.0,191,58,2
academy_sports_fan shop_nba_houston rockets_rockets clothing__nike_nike women's dri-fit high-waisted 7/8 leggings with pockets,academy_sports,fan shop > nba > houston rockets > rockets clothing > ,Apparel,Bottoms,Baselayer Bottoms,Women's,basketball,null,1912794.0,2,88,59
on_shoes_on_cloud x,on,shoes,Footwear,null,null,Unisex/Undefined,basketball,outdoor_soccer,4.1862709E7,1,1,1
"lululemon_women's clothes_dresses_lululemon_lululemon align™ dress, true navy",lululemon,women's clothes > dresses,Apparel,Dresses,null,Women's,training,null,1722683.0,1,430,325
nordstrom_clothing_underwear & intimates_women_wacoal_back appeal underwire: rose dust:3,nordstrom,clothing > underwear & intimates > women,Apparel,Underwear,null,Women's,tennis,null,1368057.0,2,191,22
kohls_bv_miscellaneous_category__vans® atwood dx men's shoes,kohls,bv > miscellaneous > category,Footwear,null,null,Kids,basketball,basketball_other,1020969.0,181,115,1
nordstrom_shoes_finish line women's shoes_nike_nord x nik: w nike shox tl nova,nordstrom,shoes > finish line women's shoes,Footwear,null,null,Women's,basketball,performance_basketball,2.7181765E7,3,1,1
nordstrom_shoes_running shoes_women_on_on cloudvista trail running shoe (women),nordstrom,shoes > running shoes > women,Footwear,null,null,Women's,running,trail_running,380833.0,567,918,2
macys_shoes_converse_toddler kids chuck taylor all star casual sneakers from finish line,macys,shoes,Footwear,null,null,Men's,sportswear,sportswear_basketball,159321.0,946,2562,2
kohls_mens_kids_active_footwear_under armour_under armour charged assert 8 men's running shoes,kohls,mens > kids > active > footwear,Footwear,null,null,Men's,running,road_running,2.1274962E7,3,35,1
"target_clothing, shoes & accessories_women's clothing_tops_universal thread_ut shirts",target,"clothing, shoes & accessories > women's clothing > tops",Apparel,Tops,null,Women's,volleyball,null,3.0841033E7,17,27,1
nordstrom_women_skirts_ralph lauren_cerloe elegant layered pleated,nordstrom,women > skirts,Apparel,Bottoms,Skirts,Women's,cheer_dance,null,6015847.0,1,12,2
macys_shoes_heels & pumps_anne klein_sport guardian block heel pumps,macys,shoes > heels & pumps,Footwear,null,null,Women's,sportswear,sportswear_tennis,563289.0,271,1089,1
abercrombie_and_fitch_women's_clearance_sleep_seamless_triangle_bralette_abercrombie & fitch_seamless triangle bralette,abercrombie_and_fitch,women's > clearance > sleep > seamless_triangle_bralette,Apparel,Bras,null,Women's,training,null,616371.0,1,277,202
nordstrom_shoes_booties_sugar_wmns dsnr :d-rise low combat boot,nordstrom,shoes > booties,Footwear,null,null,Women's,sportswear,sportswear_skateboarding,173460.0,1417,2568,2
champs_sports_shoes_casual sneakers_casual sneakers_jordan_jordan aj 1 low - men's,champs_sports,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,sportswear,sportswear_basketball,3.0151943E7,5,6,1
"amazon_clothing, shoes & jewelry_women_women's clothing_women's sweaters_women's pullover sweaters_lillusory_lillusory women's oversized turtleneck sweaters fall batwing sleeve ribbed tunic sweater",amazon_leia,"clothing, shoes & jewelry > women > women's clothing > women's sweaters > women's pullover sweaters",Apparel,Tops,null,Women's,cricket,null,5129500.0,230,624,2
scheels_sneakers & athletic shoes_brooks_women's brooks ghost max 2 running shoes,scheels,sneakers & athletic shoes,Footwear,null,null,Women's,running,road_running,2576373.0,18,17,2
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's shoes_men's athletic shoes_men's running shoes_jsleap mens running shoes_jsleap mens running shoes walking non slip blade type sneakers",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's shoes > men's athletic shoes > men's running shoes",Footwear,null,null,Men's,training,cross_training,1.3735482E7,26,91,2
dicks_sporting_goods_athletic clothing_men's clothing_men's swimsuits_nike_nike men's victory color block jammer,dicks_sporting_goods,athletic clothing > men's clothing > men's swimsuits,Apparel,Underwear,null,Men's,gymnastics,null,5190384.0,8,154,1
foot_locker_shoes_sneakers_jordan_jrdn retro 5-wh/rd/bk/sl,foot_locker,shoes > sneakers,Footwear,null,null,Men's,basketball,outdoor_soccer,1.0630168E7,37,35,2
scheels_shorts_liv outdoor_women's liv outdoor eve lounge shorts,scheels,shorts,Apparel,Bottoms,Shorts,Women's,softball,null,2239508.0,6,23,2
nike_women_footwear_lifestyle_nike_nike air force 1 pixel women's shoe,nike,women > footwear > lifestyle,Footwear,null,null,Women's,walking,null,2.9881085E7,23,15,2
foot_locker_shoes_casual sneakers_casual sneakers_jordan_jordan retro 5 - boys' toddler,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,walking,null,4.9718517E7,7,4,2
lululemon_shoes_lululemon_women's blissfeel running shoe,lululemon,shoes,Apparel,Bottoms,Other Bottoms,Women's,running,null,2.4256023E7,3,15,2
nordstrom_women_coats & jackets_bernardo_wmns outer:36 rex rabbit trim coa,nordstrom,women > coats & jackets,Apparel,Jackets & Outerwear,null,Women's,pickleball,null,232865.0,362,1772,2
kids_foot_locker_shoes_casual sneakers_casual sneakers_puma_puma rs-x squishmallows cam - girls' preschool,kids_foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,sportswear,sportswear_soccer,278841.0,129,140,1
foot_locker_shoes_casual sneakers_casual sneakers_nike_nike space hippie  - men's,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,baseball,null,7441989.0,48,50,1
macys_men_all men's shoes_clarks_men's gerald low lace up shoes,macys,men > all men's shoes,Apparel,Other Apparel,null,Men's,pickleball,null,537150.0,260,889,2
dicks_sporting_goods_shoes_women's shoes_women's athletic & sneakers_athletic shoes_women's_hoka_hoka women's kawana 2 shoes,dicks_sporting_goods,shoes > women's shoes > women's athletic & sneakers > athletic shoes > women's,Footwear,null,null,Women's,tennis,null,2.0926509E7,9,17,2
"macys_shoes_booties_wild pair shoes_riiver lace-up lug sole booties, created for macy's",macys,shoes > booties,Footwear,null,null,Women's,field_hockey,training_other,509084.0,298,1222,1
foot_locker_shoes_performance basketball shoes_performance basketball shoes_jordan_jordan retro 12 - men's,foot_locker,shoes > performance basketball shoes > performance basketball shoes,Footwear,null,null,Men's,basketball,signature_basketball,7.6946911E7,4,5,2
foot_locker_shoes_casual sneakers_casual sneakers_new balance_new balance 1000 - men's,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,tennis,cross_training,7167921.0,50,51,1
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's shoes_men's fashion sneakers_converse_converse men's hi-top trainers",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's shoes > men's fashion sneakers",Footwear,null,null,Men's,sportswear,sportswear_basketball,4066303.0,233,517,1
macys_clothing_shirts & tops_men_ralph lauren_classic fit soft cotton polo shirt,macys,clothing > shirts & tops > men,Apparel,Tops,null,Men's,softball,null,2737612.0,111,195,2
champs_sports_shoes_casual sneakers_casual sneakers_brooks_brooks glycerin 22 - women's,champs_sports,shoes > casual sneakers > casual sneakers,Footwear,null,null,Women's,tennis,training_other,252310.0,268,65,1
"amazon_clothing, shoes & jewelry_girl's clothing, shoes & jewelry_girls' shoes_girls' athletic shoes_girls' baseball & softball shoes_under armour_under armour unisex-child glyde 2.0 tpu jr softball shoe",amazon_leia,"clothing, shoes & jewelry > girl's clothing, shoes & jewelry > girls' shoes > girls' athletic shoes > girls' baseball & softball shoes",Footwear,null,null,Kids,softball,training_other,193454.0,4608,3132,1
hoka_shoes_performance running shoes_hoka_rincon 2,hoka,shoes > performance running shoes,Apparel,Bottoms,Pants,Women's,null,null,1.0735888E7,2,6,3
macys_wmns_active_apparel_tek gear_plus size tek gear® run mockneck long sleeve top,macys,wmns > active > apparel,Apparel,Tops,null,Women's,tennis,null,1.302235E7,16,19,2
foot_locker_shoes_performance running shoes_performance running shoes_adidas_adidas ultraboost 5.0 dna - men's,foot_locker,shoes > performance running shoes > performance running shoes,Apparel,Bottoms,Pants,Men's,running,null,1.3223245E7,1,30,1
foot_locker_clothing_pants_pants_jordan_jordan statement fleece pants - men's,foot_locker,clothing > pants > pants,Apparel,Bottoms,Fleece Bottoms,Men's,cheer_dance,null,1502124.0,4,179,1
nordstrom_shoes_sandals_inc international concepts_valentino garavani rockstud slide sandal (women),nordstrom,shoes > sandals,Footwear,null,null,Women's,slides,null,7058621.0,7,10,1
scheels_shorts_nike_men's nike club woven flow shorts,scheels,shorts,Apparel,Bottoms,Shorts,Men's,basketball,null,6213759.0,2,14,6
abercrombie_and_fitch_boys_tops_polos_button-through_sweater_polo_abercrombie kids_button-through sweater polo,abercrombie_and_fitch,boys > tops > polos > button-through_sweater_polo,Apparel,Tops,null,Men's,cricket,null,505795.0,341,246,1
dicks_sporting_goods_shoes_men's shoes_men's boots & outdoor_boots_men's boots_columbia_columbia men's bugaboot celsius omni-heat infinity boots,dicks_sporting_goods,shoes > men's shoes > men's boots & outdoor > boots > men's boots,Apparel,Dresses,null,Men's,hiking,null,1707830.0,2,419,88
abercrombie_and_fitch_boys_active_ypb_bottoms_ypb_neoknit_active_logo_joggers_abercrombie kids_ypb neoknit active logo joggers,abercrombie_and_fitch,boys > active > ypb_bottoms > ypb_neoknit_active_logo_joggers,Apparel,Bottoms,Baselayer Bottoms,Men's,basketball,null,2709199.0,2,31,2
nike_men_apparel_lifestyle_nike_mens nike sportswear t-shirt,nike,men > apparel > lifestyle,Apparel,Tops,null,Men's,swimming,null,4.541098E8,1,1,1
kohls_mens_shoes_athletic shoes & sneakers_nike_nike_nike air monarch iv men's cross-training shoes,kohls,mens > shoes > athletic shoes & sneakers > nike,Footwear,null,null,Men's,training,cross_training,5.4181041E7,1,6,1
scheels_goggle mp xceed-smk/blu/blk,scheels,,Footwear,null,null,Unisex/Undefined,basketball,performance_basketball,463396.0,98,176,2
nordstrom_kids_finish line kids' shoes_nike_kids shoes:air jordan 1 mid bg,nordstrom,kids > finish line kids' shoes,Footwear,null,null,Kids,basketball,signature_basketball,2169995.0,60,7,1
macys_men_finish line men's shoes_skechers_men's work: arch fit slip resistant slip-on work sneakers from finish line,macys,men > finish line men's shoes,Footwear,null,null,Men's,field_hockey,cross_training,148619.0,1010,2719,1
lululemon_shoes_lululemon_women's fleece restfeel slide,lululemon,shoes,Footwear,null,null,Women's,slides,null,3161885.0,5,223,1
champs_sports_clothing_t-shirts_t-shirts_nike_nike all s&s t-shirt - men's,champs_sports,clothing > t-shirts > t-shirts,Apparel,Tops,null,Men's,golf,null,758810.0,32,158,1
nike_men_footwear_lifestyle_nike_nike air max 270 mens shoes,nike,men > footwear > lifestyle,Apparel,Other Apparel,null,Men's,null,null,6.169562E7,2,10,2
nordstrom_shoes_flats & loafers____yng wms sh:lior flat,nordstrom,shoes > flats & loafers >  >  > ,Footwear,null,null,Men's,pickleball,cross_training,392675.0,548,465,1
nordstrom_shoes_sandals_white mountain_response cl w:off white/ sand str,nordstrom,shoes > sandals,Footwear,null,null,Women's,pickleball,training_other,36296.0,6659,14491,1
kohls_shoes_skechers_skechers hands free slip-ins® relaxed fit® arch fit® orvan kincade men's shoes,kohls,shoes,Footwear,null,null,Men's,soccer,outdoor_soccer,751890.0,227,1027,1
"target_clothing, shoes & accessories_shoes_women's shoes_sneakers & athletic shoes_mad love_women's mad love sia sneakers",target,"clothing, shoes & accessories > shoes > women's shoes > sneakers & athletic shoes",Footwear,null,null,Women's,basketball,cross_training,2967610.0,34,692,2
scheels_liki trike s3/grey hound,scheels,,Apparel,Other Apparel,null,Unisex/Undefined,boxing,null,158470.0,302,762,2
"lululemon_women's clothes_shorts_lululemon_hotty hot low-rise lined short 4"", black",lululemon,women's clothes > shorts,Apparel,Bottoms,Shorts,Women's,gymnastics,null,7.3073227E7,1,1,1
academy_sports_kids_kids shoes_kids shop by sport_boys wrestling shoes_nike_nike kids' speedsweep vii wrestling shoes,academy_sports,kids > kids shoes > kids shop by sport > boys wrestling shoes,Footwear,null,null,Kids,wrestling,cross_training,563272.0,262,190,1
"lululemon_women's clothes_coats & jackets_lululemon_another mile jacket, black",lululemon,women's clothes > coats & jackets,Apparel,Jackets & Outerwear,null,Women's,ski_snowboard,null,1.6869584E7,3,35,2
